,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
1750,kuvvetli sat,"[0, 0, 0.7258813675474]","[0, 0.3764679408567909, 0.6235320591432091]","[0, 0, 1]","[0, 0.9540143995469754, 0.022992800226512292]","[0, 0.9540143995469754, 0.022992800226512292]",81.17660295716045,0.004616541088404702,0.004616541088404702,86.29406837737,4.457777413802008,5.9058825861979924,0.34478694580856745,5.1818300000000015,65.57812139395341,5.617146126092665,5.62176266718107,5.1820619047619045,5.6253199999999985,2012-03-20,5.6333
1751,kuvvetli sat,"[0, 0, 0.9594913576486698]","[0, 0.19971456438911134, 0.8002854356108887]","[0, 0, 1]","[0, 0.950951841502693, 0.024524079248653526]","[0, 0.950951841502693, 0.024524079248653526]",90.01427178054443,0.0049239943978705005,0.0049239943978705005,97.97456788243349,4.462005038309311,5.93365496169069,0.3503928389003286,5.1978300000000015,69.1699123661149,5.625856548297602,5.630780542695472,5.202695238095238,5.58666,2012-03-21,5.7867
1752,sat,"[0, 0.218305033122669, 0.3908474834386655]","[0, 0.7604401375776993, 0.23955986242230068]","[0, 0, 1]","[0, 0.5264416403066137, 0.23677917984669317]","[0, 0.5264416403066137, 0.23677917984669317]",61.977993121115034,0.047541004221860916,0.047541004221860916,69.54237417193328,4.4881053577952565,5.980884642204745,0.3554236391451164,5.234495000000001,69.23170361372611,5.712585860490072,5.760126864711933,5.218566666666668,5.59998,2012-03-22,5.4133
1753,sat,"[0, 0.27922028477880134, 0.36038985761059933]","[0, 0.842854730813648, 0.15714526918635202]","[0, 0, 1]","[0.779033052266993, 0, 0]","[0.779033052266993, 0, 0]",57.8572634593176,-0.08070545822872166,-0.08070545822872166,68.01949288052997,4.587213419896758,5.9804465801032425,0.33172218100154394,5.28383,71.32344616777995,5.55120622983366,5.4705007716049385,5.2607904761904765,5.6626600000000025,2012-03-23,5.3933
1754,al,"[0, 0.46196603974720035, 0.26901698012639985]","[0, 0.9746824974682358, 0.025317502531764263]","[0, 0.30873786407767, 0.728155339805825]","[0.583977953048218, 0, 0]","[0.583977953048218, 0, 0]",51.26587512658821,-0.060498342347706575,-0.060498342347706575,63.45084900631999,4.7067902664958785,5.928869733504124,0.29097130166862994,5.317830000000002,57.28155339805825,5.466060713746883,5.405562371399176,5.289995238095238,5.61866,2012-03-26,5.3333
1755,al,"[0, 0.46196603974720035, 0.26901698012639985]","[0.03766189448707081, 0.9623381055129292, 0]","[0, 0.15870487224578483, 1]","[0.48005853576005325, 0.03988292847989345, 0]","[0.48005853576005325, 0.03988292847989345, 0]",48.11690527564646,-0.04973260632829479,-0.04973260632829479,63.45084900631999,4.766172548161627,5.944817451838371,0.28062973897065296,5.355495,61.03237819385538,5.394474054373563,5.344741448045268,5.321423809523808,5.5693199999999985,2012-03-27,5.3333
1756,al,"[0, 0.46196603974720035, 0.26901698012639985]","[0.06532540298175121, 0.9346745970182488, 0]","[0, 0.3305462475400242, 0.6736343811499396]","[0.2595138095191247, 0.4809723809617506, 0]","[0.2595138095191247, 0.4809723809617506, 0]",46.73372985091244,-0.026884842501835315,-0.026884842501835315,63.45084900631999,4.796393028864944,5.945256971135055,0.27353903387383594,5.370824999999999,56.736343811499395,5.3614880446623285,5.334603202160493,5.354438095238095,5.51198,2012-03-28,5.3333
1757,al,"[0.025355973501865917, 0.9492880529962682, 0]","[0.44766793750270273, 0.5523320624972973, 0]","[0, 0.5919186971960321, 0.020203257009919894]","[0.1292658915518205, 0.741468216896359, 0]","[0.1292658915518205, 0.741468216896359, 0]",27.616603124864863,-0.013391553773842269,-0.013391553773842269,48.732201324906704,4.840816184017734,5.924163815982263,0.25793991237250746,5.382489999999999,50.2020325700992,5.346288608814994,5.332897055041152,5.369038095238095,5.4519800000000025,2012-03-29,5.14
1758,al,"[0, 0.702461538461539, 0.1487692307692305]","[0.26789496876608854, 0.7321050312339115, 0]","[0, 0.8283405246216011, 0]","[0.6128092282737844, 0, 0]","[0.6128092282737844, 0, 0]",36.605251561695574,-0.06348517489816974,-0.06348517489816974,57.438461538461524,4.87834995032608,5.9209600496739165,0.2482404998447229,5.399654999999997,44.29148688445997,5.235054555042202,5.1715693801440334,5.380147619047618,5.361300000000001,2012-03-30,5.26
1759,kuvvetli al,"[0.8409613909486063, 0, 0]","[0.0, 0, 0]","[0.5121259607492018, 0.3951496157003193, 0]","[0.036892515783686915, 0.9262149684326262, 0]","[0.036892515783686915, 0.9262149684326262, 0]",-18.18624809375916,-0.0038219525896474593,-0.0038219525896474593,7.951930452569687,4.912893414031736,5.900416585968263,0.23512456474679205,5.406654999999999,24.878740392507982,5.248505530264544,5.244683577674897,5.387290476190474,5.306640000000002,2012-04-02,4.7333
1760,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.8945199835187461, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-22.13419612706698,-0.15273958605266813,-0.15273958605266813,0.0,4.84406664294098,5.991913357059017,0.2732968366947712,5.4179900000000005,37.36299958796865,4.970698626690528,4.8179590406378585,5.399671428571428,5.27998,2012-04-03,4.59
1761,kuvvetli al,"[1.0, 0, 0]","[0.013388817213891983, 0, 0]","[0.24678163711440532, 0.5012873451542379, 0]","[0.9034877021985099, 0, 0]","[0.9034877021985099, 0, 0]",-21.837845420945243,-0.1379983376374767,-0.1379983376374767,0.0,4.738481604711108,6.059498395288888,0.3145278072804241,5.39899,27.532183628855947,4.7654199554358305,4.627421617798354,5.3853857142857136,5.15998,2012-04-04,4.45
1762,kuvvetli al,"[0.8532971466295024, 0, 0]","[0.8609836452269137, 0, 0]","[1, 0.11995583093061626, 0]","[0.7617007268105054, 0, 0]","[0.7617007268105054, 0, 0]",-3.077015261417417,-0.11634185370905305,-0.11634185370905305,7.335142668524878,4.598126285770986,6.162183714229014,0.3723946258233398,5.380155,17.998895773265406,4.5953405677008226,4.4789987139917695,5.3604666666666665,5.01132,2012-04-05,4.55
1763,kuvvetli al,"[0.9168194821389274, 0, 0]","[0.9705868131005575, 0.029413186899442542, 0]","[1, 0.0503345809232161, 0]","[0.2178650020732383, 0.5642699958535234, 0]","[0.2178650020732383, 0.5642699958535234, 0]",1.470659344972127,-0.0332766102320301,-0.0332766102320301,4.1590258930536335,4.481184941025719,6.216125058974281,0.4130809804639433,5.348655000000001,16.258364523080402,4.570892222371947,4.537615612139917,5.3358619047619085,4.83466,2012-04-09,4.5067
1764,kuvvetli al,"[1.0, 0, 0]","[0.9428235146969591, 0, 0]","[0.9022458500596734, 0.23910165997613064, 0]","[0.16361094087673222, 0.6727781182465356, 0]","[0.16361094087673222, 0.6727781182465356, 0]",-1.2655555395538696,-0.02498986738319964,-0.02498986738319964,0.0,4.370475844003382,6.2491641559966205,0.4473067409507708,5.309819999999998,20.977541499403266,4.5362787691321715,4.511288901748972,5.3106238095238085,4.71666,2012-04-10,4.3467
1765,kuvvetli al,"[0.8090822310105008, 0, 0]","[0.7812848011098125, 0.21871519889018756, 0]","[1, 0.19726700117433438, 0]","[0.39564526916808307, 0.20870946166383383, 0]","[0.39564526916808307, 0.20870946166383383, 0]",10.935759944509378,-0.06043069463642947,-0.06043069463642947,9.545888449474957,4.270176698999763,6.250133301000237,0.4714182385715414,5.260155,19.93167502935836,4.434054923031491,4.3736242283950615,5.271576190476192,4.566,2012-04-11,4.4867
1766,kuvvetli al,"[0.8727669439519975, 0, 0]","[0.7299400916333108, 0.2700599083666893, 0]","[1, 0, 0]","[0, 0.9341256947355376, 0.032937152632231195]","[0, 0.9341256947355376, 0.032937152632231195]",13.502995418334464,0.004920165579656022,0.004920165579656022,6.361652802400122,4.163693090189556,6.209956909810448,0.4872056713383071,5.186825000000002,11.702127659574456,4.46244197433804,4.467362139917696,5.2166571428571435,4.4886800000000004,2012-04-12,4.44
1767,al,"[0.6136642574662489, 0, 0]","[0.4753555895674092, 0.5246444104325908, 0]","[0.8136766670715432, 0.27452933317138273, 0]","[0.04096808150104372, 0.9180638369979126, 0]","[0.04096808150104372, 0.9180638369979126, 0]",26.23222052162954,-0.0062574478098413894,-0.0062574478098413894,19.316787126687558,4.075037922209269,6.19061207779073,0.5037081322813001,5.132825,21.863233329284572,4.450340909743998,4.444083461934157,5.153485714285715,4.46802,2012-04-13,4.63
1768,kuvvetli al,"[0.6909859539069965, 0, 0]","[0.4878499097985434, 0.5121500902014566, 0]","[0.8485627203729162, 0.2605749118508335, 0]","[0, 0.3130238800118093, 0.3434880599940954]","[0, 0.3130238800118093, 0.3434880599940954]",25.60750451007283,0.051310389476471485,0.051310389476471485,15.45070230465018,4.040143101565563,6.122176898434435,0.4957223325878266,5.081159999999999,21.514372796270838,4.547215909391842,4.598526298868314,5.099833333333333,4.466019999999999,2012-04-16,4.5733
1769,al,"[0.8864039274512484, 0, 0]","[0.5913034853383187, 0.4086965146616813, 0]","[0, 0.6199855819885756, 0]","[0, 0.7892554835197084, 0.10537225824014579]","[0, 0.7892554835197084, 0.10537225824014579]",20.434825733084065,0.015740551827071236,0.015740551827071236,5.679803627437577,4.014604914532914,6.0473850854670825,0.4839952787938502,5.030994999999999,30.499639549714388,4.5612808602099655,4.577021412037037,5.059676190476188,4.4820199999999994,2012-04-17,4.43
1770,al,"[0.8363561980090003, 0, 0]","[0.5134139562183677, 0.4865860437816323, 0]","[0.043010752688175204, 0.5827956989247299, 0]","[0.23867039107338725, 0.5226592178532254, 0]","[0.23867039107338725, 0.5226592178532254, 0]",24.329302189081613,-0.03645441673557759,-0.03645441673557759,8.182190099549988,3.982439683506157,5.972880316493844,0.4739144364256396,4.97766,29.569892473118248,4.4904921610771416,4.454037744341564,5.0092,4.4953400000000014,2012-04-18,4.4667
1771,al,"[0.7091231419609991, 0, 0]","[0.3768494773855206, 0.6231505226144793, 0]","[0.25453002545799885, 0.49818798981680046, 0]","[0.08874096537754383, 0.8225180692449123, 0]","[0.08874096537754383, 0.8225180692449123, 0]",31.15752613072397,-0.0135542583176802,-0.0135542583176802,14.543842901950047,3.967754011686529,5.868565988313472,0.4525742801492718,4.918159999999999,27.45469974542001,4.477663054613976,4.464108796296296,4.951580952380953,4.512,2012-04-19,4.56
1772,al,"[0.7363971089594983, 0, 0]","[0.3802988822184403, 0.6197011177815597, 0]","[0, 0.6708073861482643, 0]","[0, 0.7123868972503047, 0.14380655137484766]","[0, 0.7123868972503047, 0.14380655137484766]",30.985055889077984,0.021481882544733814,0.021481882544733814,13.180144552025082,4.018833575991863,5.700826424008138,0.4004744876229222,4.8598300000000005,31.770184653706607,4.522060427126048,4.543542309670782,4.896661904761905,4.508,2012-04-20,4.54
1773,al,"[0.7227601254602487, 0, 0]","[0.31402249628701073, 0.6859775037129893, 0]","[0, 0.6307692307692291, 0]","[0, 0.8880646597177628, 0.055967670141118586]","[0, 0.8880646597177628, 0.055967670141118586]",34.298875185649464,0.008360473878133767,0.008360473878133767,13.861993726987565,4.00716634381073,5.58982365618927,0.3768231696139381,4.798495,30.769230769230727,4.531733726224747,4.540094200102881,4.8455523809523795,4.531999999999999,2012-04-23,4.55
1774,al,"[0.7091231419609991, 0, 0]","[0.2668479382613883, 0.7331520617386117, 0]","[0, 0.8943729536282654, 0]","[0, 0.9159764382966388, 0.04201178085168061]","[0, 0.9159764382966388, 0.04201178085168061]",36.657603086930585,0.006275737322971153,0.006275737322971153,14.543842901950047,4.024713809972867,5.4849461900271335,0.3476743762033968,4.75483,42.64067615929336,4.541583187574148,4.54785892489712,4.786185714285715,4.5139999999999985,2012-04-24,4.56
1775,al,"[0.7909450429564983, 0, 0]","[0.31982944728111934, 0.6801705527188807, 0]","[0, 0.6677966101694914, 0]","[0, 0.9198299947919364, 0.040085002604031826]","[0, 0.9198299947919364, 0.040085002604031826]",34.008527635944034,0.005987914385768178,0.005987914385768178,10.452747852175085,4.047732481096964,5.377597518903039,0.3166345328109697,4.712665,48.30508474576271,4.551513821725342,4.55750173611111,4.7450761904761904,4.50934,2012-04-25,4.5
1776,al,"[0.5591163234692489, 0, 0]","[0.006857793554731017, 0.993142206445269, 0]","[0, 0.3904761904761909, 0.5238095238095226]","[0.09579587779188857, 0.8084082444162228, 0]","[0.09579587779188857, 0.8084082444162228, 0]",49.65711032226345,-0.014631822719485044,-0.014631822719485044,22.044183826537555,4.090722015896591,5.2572779841034105,0.27775142100162337,4.6739999999999995,55.23809523809523,4.523736760991088,4.509104938271603,4.705395238095238,4.53534,2012-04-26,4.67
1777,al,"[0.5318423564707484, 0, 0]","[0, 0.8774446890093386, 0.12255531099066147]","[0, 0.6990099009900991, 0]","[0, 0.4632324585623998, 0.2683837707188001]","[0, 0.4632324585623998, 0.2683837707188001]",56.12776554953307,0.040091279461016434,0.040091279461016434,23.40788217646258,4.161812755522206,5.102857244477795,0.22405821165609235,4.632334999999999,47.524752475247524,4.602604193790012,4.642695473251028,4.6657142857142855,4.542,2012-04-27,4.69
1778,al,"[0.4909314059729992, 0.01813718805400157, 0]","[0, 0.6911585647112364, 0.3088414352887636]","[0, 0.3126770475939125, 0.7183073810152187]","[0, 0.5729026634810882, 0.21354866825945593]","[0, 0.5729026634810882, 0.21354866825945593]",65.44207176443818,0.0318999890149394,0.0318999890149394,25.45342970135004,4.207933636631121,4.990406363368877,0.18630303017565644,4.599169999999999,57.18307381015219,4.649729383413044,4.681629372427984,4.6341285714285725,4.564,2012-04-30,4.72
1779,sat,"[0.495416666666667, 0.009166666666666004, 0]","[0, 0.37882381411864346, 0.6211761858813566]","[0, 0, 1]","[0, 0.6586315344240327, 0.17068423278798364]","[0, 0.6586315344240327, 0.17068423278798364]",81.05880929406783,0.025496881789703885,0.025496881789703885,25.22916666666665,4.362028803137593,4.791311196862408,0.102210093744003,4.57667,67.22183204575103,4.6876204021609125,4.713117283950616,4.603495238095237,4.593999999999999,2012-05-01,4.71
1780,sat,"[0.523194444444444, 0, 0]","[0, 0.33255139750716867, 0.6674486024928313]","[0, 0.0737791812337872, 1]","[0, 0.86152091325983, 0.06923954337008496]","[0, 0.86152091325983, 0.06923954337008496]",83.37243012464157,0.010343031829266993,0.010343031829266993,23.8402777777778,4.339421601133201,4.759918398866799,0.10011828517466616,4.54967,63.15552046915532,4.699687832368264,4.710030864197531,4.583495238095238,4.627999999999999,2012-05-02,4.69
1781,kuvvetli al,"[0.370416666666667, 0.259166666666666, 0]","[0, 0, 0]","[0, 0, 1]","[0.010526262058263822, 0.9789474758834723, 0]","[0.010526262058263822, 0.9789474758834723, 0]",107.19600088272199,-0.0016077769094611227,-0.0016077769094611227,31.47916666666665,4.328651342297881,4.768358657702118,0.1046922179533894,4.5485050000000005,65.88235294117649,4.6944640011892975,4.692856224279836,4.557304761904762,4.658,2012-05-03,4.8
1782,kuvvetli al,"[0.28708333333333286, 0.4258333333333343, 0]","[0, 0, 0]","[0, 0.4235294117647038, 0.4411764705882405]","[0, 0, 0.5899695091867122]","[0, 0, 0.5899695091867122]",113.34378058494477,0.030271565295612923,0.030271565295612923,35.64583333333336,4.311575171080973,4.795434828919026,0.11520468043763166,4.553505,54.411764705882405,4.751370667214675,4.781642232510288,4.555242857142857,4.6960000000000015,2012-05-04,4.86
1783,kuvvetli al,"[0.12041666666666628, 0.7591666666666674, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0.7112097595034481]","[0, 0, 0.7112097595034481]",123.84103740814672,0.03649244975958954,0.03649244975958954,43.979166666666686,4.294062114068337,4.847947885931663,0.13187756472936316,4.571005,65.4575207963999,4.809945307442057,4.846437757201646,4.565242857142857,4.7219999999999995,2012-05-07,4.98
1784,kuvvetli al,"[0.10652777777777729, 0.7869444444444454, 0]","[0, 0, 0.5288887932969012]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",111.23177990240572,0.055592331102408465,0.055592331102408465,44.673611111111136,4.2570233152905965,4.915986684709403,0.15689604033781168,4.586504999999999,83.07692307692324,4.901641465193888,4.957233796296297,4.584766666666666,4.756,2012-05-08,4.99
1785,sat,"[0.370416666666667, 0.259166666666666, 0]","[0, 0.4545691743091851, 0.5454308256908149]","[0, 0, 1]","[0, 0, 0.6250580602087105]","[0, 0, 0.6250580602087105]",77.27154128454075,0.0347484346413518,0.0347484346413518,31.47916666666665,4.262133198523716,4.958206801476284,0.16573181022680186,4.61017,84.99931815082519,4.949285773177578,4.9840342078189295,4.605242857142857,4.808,2012-05-09,4.8
1786,sat,"[0, 0.9249953122070113, 0.03750234389649435]","[0, 0.2566128406298958, 0.7433871593701042]","[0, 0, 1]","[0.2528407366697476, 0.49431852666050485, 0]","[0.2528407366697476, 0.49431852666050485, 0]",87.16935796850521,-0.038618789456188914,-0.038618789456188914,51.87511719482472,4.295725569433123,4.988944430566877,0.16505210979375104,4.642335,83.07692307692324,4.8687885425426085,4.83016975308642,4.6282571428571435,4.864,2012-05-10,4.9
1787,kuvvetli sat,"[0, 0.273839098031724, 0.363080450984138]","[0, 0, 0.6659292846737606]","[0, 0, 1]","[0, 0.9198100823298253, 0.04009495883508737]","[0, 0.9198100823298253, 0.04009495883508737]",107.96459242105921,0.0022289722270976147,0.0022289722270976147,68.1540225492069,4.3112365852934476,5.004763414706551,0.16512543557454815,4.658,65.85365853658539,4.885618249995124,4.887847222222222,4.649842857142857,4.886000000000001,2012-05-11,5.06
1788,kuvvetli sat,"[0, 0, 0.689235759172916]","[0, 0, 0.4026255773178645]","[0, 0, 1]","[0, 0, 0.9199004795297759]","[0, 0, 0.9199004795297759]",114.24202595783484,0.051139412039283634,0.051139412039283634,84.4617879586458,4.2926249506767435,5.069375049323256,0.1849404996777414,4.680999999999999,69.23076923076928,4.979647624997753,5.030787037037037,4.66952380952381,4.9060000000000015,2012-05-14,5.18
1789,kuvvetli al,"[0, 0, 0.5067909993918497]","[0, 0.12385563541205812, 0.8761443645879419]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",93.8072182293971,0.06691671104255192,0.06691671104255192,75.33954996959248,4.260221289250949,5.1447787107490495,0.21060890988050016,4.7025,73.58490566037739,5.0876807683813166,5.1545974794238685,4.699047619047619,4.9460000000000015,2012-05-15,5.09
1790,al,"[0, 0.4323940806811265, 0.28380295965943675]","[0, 0.4457654292155942, 0.5542345707844057]","[0, 0, 1]","[0, 0.6622623301350905, 0.16886883493245472]","[0, 0.6622623301350905, 0.16886883493245472]",77.71172853922029,0.011300147031267471,0.011300147031267471,64.19014798297184,4.286877614753913,5.178792385246086,0.21236065964099352,4.732835,80.35714285714286,5.088931334450214,5.100231481481481,4.725238095238095,4.9860000000000015,2012-05-16,4.98
